FECHA;CLASE;DIA_NOMBRE;PERIODO;FESTIVO;NAVIDAD;SEMSANTA;ESCOLAR;ACCIDENTES
2019-03-08;OTRO;VIERNES;2019;No;No;No;No;14
2019-03-08;VOLCAMIENTO;VIERNES;2019;No;No;No;No;4
2019-03-09;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-03-09;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;10
2019-03-09;CHOQUE;SABADO;2019;No;No;No;No;79
2019-03-09;INCENDIO;SABADO;2019;No;No;No;No;1
2019-03-09;OTRO;SABADO;2019;No;No;No;No;13
2019-03-09;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-03-10;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-03-10;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-03-10;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-03-10;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-03-10;OTRO;DOMINGO;2019;No;No;No;No;9
2019-03-11;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-03-11;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-03-11;CHOQUE;LUNES;2019;No;No;No;No;81
2019-03-11;INCENDIO;LUNES;2019;No;No;No;No;1
2019-03-11;OTRO;LUNES;2019;No;No;No;No;13
2019-03-12;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-03-12;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;11
2019-03-12;CHOQUE;MARTES;2019;No;No;No;No;86
2019-03-12;INCENDIO;MARTES;2019;No;No;No;No;1
2019-03-12;OTRO;MARTES;2019;No;No;No;No;14
2019-03-12;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-03-13;ATROPELLO;MIERCOLES;2019;No;No;No;No;12
2019-03-13;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-03-13;CHOQUE;MIERCOLES;2019;No;No;No;No;84
2019-03-13;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-03-13;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-03-13;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-03-14;ATROPELLO;JUEVES;2019;No;No;No;No;12
2019-03-14;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-03-14;CHOQUE;JUEVES;2019;No;No;No;No;84
2019-03-14;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-03-14;OTRO;JUEVES;2019;No;No;No;No;14
2019-03-14;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-03-15;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-03-15;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-03-15;CHOQUE;VIERNES;2019;No;No;No;No;88
2019-03-15;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-03-15;OTRO;VIERNES;2019;No;No;No;No;14
2019-03-15;VOLCAMIENTO;VIERNES;2019;No;No;No;No;4
2019-03-16;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-03-16;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;10
2019-03-16;CHOQUE;SABADO;2019;No;No;No;No;79
2019-03-16;INCENDIO;SABADO;2019;No;No;No;No;1
2019-03-16;OTRO;SABADO;2019;No;No;No;No;13
2019-03-16;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-03-17;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-03-17;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-03-17;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-03-17;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-03-17;OTRO;DOMINGO;2019;No;No;No;No;9
2019-03-17;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-03-18;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-03-18;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-03-18;CHOQUE;LUNES;2019;No;No;No;No;81
2019-03-18;INCENDIO;LUNES;2019;No;No;No;No;1
2019-03-18;OTRO;LUNES;2019;No;No;No;No;13
2019-03-18;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-03-19;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-03-19;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;11
2019-03-19;CHOQUE;MARTES;2019;No;No;No;No;86
2019-03-19;INCENDIO;MARTES;2019;No;No;No;No;1
2019-03-19;OTRO;MARTES;2019;No;No;No;No;14
2019-03-19;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-03-20;ATROPELLO;MIERCOLES;2019;No;No;No;No;12
2019-03-20;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-03-20;CHOQUE;MIERCOLES;2019;No;No;No;No;84
2019-03-20;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-03-20;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-03-20;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-03-21;ATROPELLO;JUEVES;2019;No;No;No;No;12
2019-03-21;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-03-21;CHOQUE;JUEVES;2019;No;No;No;No;84
2019-03-21;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-03-21;OTRO;JUEVES;2019;No;No;No;No;14
2019-03-22;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-03-22;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-03-22;CHOQUE;VIERNES;2019;No;No;No;No;88
2019-03-22;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-03-22;OTRO;VIERNES;2019;No;No;No;No;14
2019-03-22;VOLCAMIENTO;VIERNES;2019;No;No;No;No;4
2019-03-23;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-03-23;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;10
2019-03-23;CHOQUE;SABADO;2019;No;No;No;No;79
2019-03-23;INCENDIO;SABADO;2019;No;No;No;No;1
2019-03-23;OTRO;SABADO;2019;No;No;No;No;13
2019-03-23;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-03-24;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-03-24;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-03-24;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-03-24;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-03-24;OTRO;DOMINGO;2019;No;No;No;No;9
2019-03-24;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-03-25;ATROPELLO;LUNES;2019;Si;No;No;No;9
2019-03-25;CAIDA OCUPANTE;LUNES;2019;Si;No;No;No;8
2019-03-25;CHOQUE;LUNES;2019;Si;No;No;No;58
2019-03-25;INCENDIO;LUNES;2019;Si;No;No;No;1
2019-03-25;OTRO;LUNES;2019;Si;No;No;No;9
2019-03-25;VOLCAMIENTO;LUNES;2019;Si;No;No;No;3
2019-03-26;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-03-26;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;11
2019-03-26;CHOQUE;MARTES;2019;No;No;No;No;86
2019-03-26;INCENDIO;MARTES;2019;No;No;No;No;1
2019-03-26;OTRO;MARTES;2019;No;No;No;No;14
2019-03-26;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-03-27;ATROPELLO;MIERCOLES;2019;No;No;No;No;12
2019-03-27;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-03-27;CHOQUE;MIERCOLES;2019;No;No;No;No;85
2019-03-27;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-03-27;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-03-27;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-03-28;ATROPELLO;JUEVES;2019;No;No;No;No;12
2019-03-28;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-03-28;CHOQUE;JUEVES;2019;No;No;No;No;84
2019-03-28;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-03-28;OTRO;JUEVES;2019;No;No;No;No;14
2019-03-28;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-03-29;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-03-29;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-03-29;CHOQUE;VIERNES;2019;No;No;No;No;88
2019-03-29;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-03-29;OTRO;VIERNES;2019;No;No;No;No;14
2019-03-30;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-03-30;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;10
2019-03-30;CHOQUE;SABADO;2019;No;No;No;No;79
2019-03-30;INCENDIO;SABADO;2019;No;No;No;No;1
2019-03-30;OTRO;SABADO;2019;No;No;No;No;13
2019-03-30;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-03-31;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-03-31;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-03-31;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-03-31;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-03-31;OTRO;DOMINGO;2019;No;No;No;No;9
2019-04-01;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-04-01;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-04-01;CHOQUE;LUNES;2019;No;No;No;No;82
2019-04-01;INCENDIO;LUNES;2019;No;No;No;No;1
2019-04-01;OTRO;LUNES;2019;No;No;No;No;13
2019-04-01;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-04-02;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-04-02;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;11
2019-04-02;CHOQUE;MARTES;2019;No;No;No;No;86
2019-04-02;INCENDIO;MARTES;2019;No;No;No;No;1
2019-04-02;OTRO;MARTES;2019;No;No;No;No;14
2019-04-02;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-04-03;ATROPELLO;MIERCOLES;2019;No;No;No;No;12
2019-04-03;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-04-03;CHOQUE;MIERCOLES;2019;No;No;No;No;85
2019-04-03;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-04-03;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-04-03;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-04-04;ATROPELLO;JUEVES;2019;No;No;No;No;12
2019-04-04;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-04-04;CHOQUE;JUEVES;2019;No;No;No;No;84
2019-04-04;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-04-04;OTRO;JUEVES;2019;No;No;No;No;14
2019-04-04;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-04-05;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-04-05;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-04-05;CHOQUE;VIERNES;2019;No;No;No;No;88
2019-04-05;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-04-05;OTRO;VIERNES;2019;No;No;No;No;14
2019-04-06;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-04-06;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;10
2019-04-06;CHOQUE;SABADO;2019;No;No;No;No;79
2019-04-06;INCENDIO;SABADO;2019;No;No;No;No;1
2019-04-06;OTRO;SABADO;2019;No;No;No;No;13
2019-04-07;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-04-07;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-04-07;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-04-07;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-04-07;OTRO;DOMINGO;2019;No;No;No;No;9
2019-04-08;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-04-08;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-04-08;CHOQUE;LUNES;2019;No;No;No;No;82
2019-04-08;INCENDIO;LUNES;2019;No;No;No;No;1
2019-04-08;OTRO;LUNES;2019;No;No;No;No;13
2019-04-08;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-04-09;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-04-09;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;11
2019-04-09;CHOQUE;MARTES;2019;No;No;No;No;86
2019-04-09;INCENDIO;MARTES;2019;No;No;No;No;1
2019-04-09;OTRO;MARTES;2019;No;No;No;No;14
2019-04-09;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-04-10;ATROPELLO;MIERCOLES;2019;No;No;No;No;12
2019-04-10;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-04-10;CHOQUE;MIERCOLES;2019;No;No;No;No;85
2019-04-10;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-04-10;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-04-10;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-04-11;ATROPELLO;JUEVES;2019;No;No;No;No;12
2019-04-11;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-04-11;CHOQUE;JUEVES;2019;No;No;No;No;84
2019-04-11;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-04-11;OTRO;JUEVES;2019;No;No;No;No;14
2019-04-11;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-04-12;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-04-12;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-04-12;CHOQUE;VIERNES;2019;No;No;No;No;88
2019-04-12;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-04-12;OTRO;VIERNES;2019;No;No;No;No;14
2019-04-12;VOLCAMIENTO;VIERNES;2019;No;No;No;No;4
2019-04-13;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-04-13;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;10
2019-04-13;CHOQUE;SABADO;2019;No;No;No;No;79
2019-04-13;INCENDIO;SABADO;2019;No;No;No;No;1
2019-04-13;OTRO;SABADO;2019;No;No;No;No;13
2019-04-13;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-04-14;ATROPELLO;DOMINGO;2019;No;No;Si;No;6
2019-04-14;CAIDA OCUPANTE;DOMINGO;2019;No;No;Si;No;5
2019-04-14;CHOQUE;DOMINGO;2019;No;No;Si;No;39
2019-04-14;INCENDIO;DOMINGO;2019;No;No;Si;No;0
2019-04-14;OTRO;DOMINGO;2019;No;No;Si;No;6
2019-04-14;VOLCAMIENTO;DOMINGO;2019;No;No;Si;No;2
2019-04-15;ATROPELLO;LUNES;2019;No;No;Si;No;9
2019-04-15;CAIDA OCUPANTE;LUNES;2019;No;No;Si;No;8
2019-04-15;CHOQUE;LUNES;2019;No;No;Si;No;59
2019-04-15;INCENDIO;LUNES;2019;No;No;Si;No;1
2019-04-15;OTRO;LUNES;2019;No;No;Si;No;10
2019-04-15;VOLCAMIENTO;LUNES;2019;No;No;Si;No;3
2019-04-16;ATROPELLO;MARTES;2019;No;No;Si;No;9
2019-04-16;CAIDA OCUPANTE;MARTES;2019;No;No;Si;No;8
2019-04-16;CHOQUE;MARTES;2019;No;No;Si;No;63
2019-04-16;INCENDIO;MARTES;2019;No;No;Si;No;1
2019-04-16;OTRO;MARTES;2019;No;No;Si;No;10
2019-04-16;VOLCAMIENTO;MARTES;2019;No;No;Si;No;3
2019-04-17;ATROPELLO;MIERCOLES;2019;No;No;Si;No;9
2019-04-17;CAIDA OCUPANTE;MIERCOLES;2019;No;No;Si;No;8
2019-04-17;CHOQUE;MIERCOLES;2019;No;No;Si;No;62
2019-04-17;INCENDIO;MIERCOLES;2019;No;No;Si;No;1
2019-04-17;OTRO;MIERCOLES;2019;No;No;Si;No;10
2019-04-17;VOLCAMIENTO;MIERCOLES;2019;No;No;Si;No;3
2019-04-18;ATROPELLO;JUEVES;2019;No;No;Si;No;9
2019-04-18;CAIDA OCUPANTE;JUEVES;2019;No;No;Si;No;8
2019-04-18;CHOQUE;JUEVES;2019;No;No;Si;No;61
2019-04-18;INCENDIO;JUEVES;2019;No;No;Si;No;1
2019-04-18;OTRO;JUEVES;2019;No;No;Si;No;10
2019-04-18;VOLCAMIENTO;JUEVES;2019;No;No;Si;No;3
2019-04-19;ATROPELLO;VIERNES;2019;No;No;Si;No;9
2019-04-19;CAIDA OCUPANTE;VIERNES;2019;No;No;Si;No;8
2019-04-19;CHOQUE;VIERNES;2019;No;No;Si;No;64
2019-04-19;INCENDIO;VIERNES;2019;No;No;Si;No;1
2019-04-19;OTRO;VIERNES;2019;No;No;Si;No;10
2019-04-19;VOLCAMIENTO;VIERNES;2019;No;No;Si;No;3
2019-04-20;ATROPELLO;SABADO;2019;No;No;Si;No;8
2019-04-20;CAIDA OCUPANTE;SABADO;2019;No;No;Si;No;8
2019-04-20;CHOQUE;SABADO;2019;No;No;Si;No;58
2019-04-20;INCENDIO;SABADO;2019;No;No;Si;No;1
2019-04-20;OTRO;SABADO;2019;No;No;Si;No;9
2019-04-20;VOLCAMIENTO;SABADO;2019;No;No;Si;No;3
2019-04-21;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-04-21;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-04-21;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-04-21;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-04-21;OTRO;DOMINGO;2019;No;No;No;No;9
2019-04-21;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-04-22;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-04-22;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-04-22;CHOQUE;LUNES;2019;No;No;No;No;82
2019-04-22;INCENDIO;LUNES;2019;No;No;No;No;1
2019-04-22;OTRO;LUNES;2019;No;No;No;No;13
2019-04-22;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-04-23;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-04-23;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;11
2019-04-23;CHOQUE;MARTES;2019;No;No;No;No;87
2019-04-23;INCENDIO;MARTES;2019;No;No;No;No;1
2019-04-23;OTRO;MARTES;2019;No;No;No;No;14
2019-04-23;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-04-24;ATROPELLO;MIERCOLES;2019;No;No;No;No;12
2019-04-24;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-04-24;CHOQUE;MIERCOLES;2019;No;No;No;No;85
2019-04-24;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-04-24;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-04-24;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-04-25;ATROPELLO;JUEVES;2019;No;No;No;No;12
2019-04-25;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-04-25;CHOQUE;JUEVES;2019;No;No;No;No;85
2019-04-25;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-04-25;OTRO;JUEVES;2019;No;No;No;No;14
2019-04-26;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-04-26;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-04-26;CHOQUE;VIERNES;2019;No;No;No;No;88
2019-04-26;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-04-26;OTRO;VIERNES;2019;No;No;No;No;14
2019-04-26;VOLCAMIENTO;VIERNES;2019;No;No;No;No;4
2019-04-27;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-04-27;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;10
2019-04-27;CHOQUE;SABADO;2019;No;No;No;No;79
2019-04-27;INCENDIO;SABADO;2019;No;No;No;No;1
2019-04-27;OTRO;SABADO;2019;No;No;No;No;13
2019-04-27;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-04-28;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-04-28;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-04-28;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-04-28;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-04-28;OTRO;DOMINGO;2019;No;No;No;No;9
2019-04-28;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-04-29;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-04-29;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-04-29;CHOQUE;LUNES;2019;No;No;No;No;82
2019-04-29;INCENDIO;LUNES;2019;No;No;No;No;1
2019-04-29;OTRO;LUNES;2019;No;No;No;No;13
2019-04-29;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-04-30;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-04-30;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;11
2019-04-30;CHOQUE;MARTES;2019;No;No;No;No;87
2019-04-30;INCENDIO;MARTES;2019;No;No;No;No;1
2019-04-30;OTRO;MARTES;2019;No;No;No;No;14
2019-04-30;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-05-01;ATROPELLO;MIERCOLES;2019;Si;No;No;No;9
2019-05-01;CAIDA OCUPANTE;MIERCOLES;2019;Si;No;No;No;8
2019-05-01;CHOQUE;MIERCOLES;2019;Si;No;No;No;61
2019-05-01;INCENDIO;MIERCOLES;2019;Si;No;No;No;1
2019-05-01;OTRO;MIERCOLES;2019;Si;No;No;No;10
2019-05-01;VOLCAMIENTO;MIERCOLES;2019;Si;No;No;No;3
2019-05-02;ATROPELLO;JUEVES;2019;No;No;No;No;12
2019-05-02;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-05-02;CHOQUE;JUEVES;2019;No;No;No;No;85
2019-05-02;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-05-02;OTRO;JUEVES;2019;No;No;No;No;14
2019-05-02;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-05-03;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-05-03;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-05-03;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-05-03;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-05-03;OTRO;VIERNES;2019;No;No;No;No;14
2019-05-03;VOLCAMIENTO;VIERNES;2019;No;No;No;No;4
2019-05-04;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-05-04;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-05-04;CHOQUE;SABADO;2019;No;No;No;No;79
2019-05-04;INCENDIO;SABADO;2019;No;No;No;No;1
2019-05-04;OTRO;SABADO;2019;No;No;No;No;13
2019-05-04;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-05-05;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-05-05;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-05-05;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-05-05;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-05-05;OTRO;DOMINGO;2019;No;No;No;No;9
2019-05-06;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-05-06;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-05-06;CHOQUE;LUNES;2019;No;No;No;No;82
2019-05-06;INCENDIO;LUNES;2019;No;No;No;No;1
2019-05-06;OTRO;LUNES;2019;No;No;No;No;13
2019-05-06;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-05-07;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-05-07;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;11
2019-05-07;CHOQUE;MARTES;2019;No;No;No;No;87
2019-05-07;INCENDIO;MARTES;2019;No;No;No;No;1
2019-05-07;OTRO;MARTES;2019;No;No;No;No;14
2019-05-07;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-05-08;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-05-08;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-05-08;CHOQUE;MIERCOLES;2019;No;No;No;No;85
2019-05-08;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-05-08;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-05-08;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-05-09;ATROPELLO;JUEVES;2019;No;No;No;No;12
2019-05-09;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-05-09;CHOQUE;JUEVES;2019;No;No;No;No;85
2019-05-09;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-05-09;OTRO;JUEVES;2019;No;No;No;No;14
2019-05-09;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-05-10;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-05-10;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-05-10;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-05-10;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-05-10;OTRO;VIERNES;2019;No;No;No;No;14
2019-05-10;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-05-11;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-05-11;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-05-11;CHOQUE;SABADO;2019;No;No;No;No;80
2019-05-11;INCENDIO;SABADO;2019;No;No;No;No;1
2019-05-11;OTRO;SABADO;2019;No;No;No;No;13
2019-05-11;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-05-12;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-05-12;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-05-12;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-05-12;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-05-12;OTRO;DOMINGO;2019;No;No;No;No;9
2019-05-12;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-05-13;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-05-13;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-05-13;CHOQUE;LUNES;2019;No;No;No;No;82
2019-05-13;INCENDIO;LUNES;2019;No;No;No;No;1
2019-05-13;OTRO;LUNES;2019;No;No;No;No;13
2019-05-13;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-05-14;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-05-14;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;11
2019-05-14;CHOQUE;MARTES;2019;No;No;No;No;87
2019-05-14;INCENDIO;MARTES;2019;No;No;No;No;1
2019-05-14;OTRO;MARTES;2019;No;No;No;No;14
2019-05-14;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-05-15;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-05-15;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-05-15;CHOQUE;MIERCOLES;2019;No;No;No;No;85
2019-05-15;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-05-15;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-05-15;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-05-16;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-05-16;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-05-16;CHOQUE;JUEVES;2019;No;No;No;No;85
